year,iso_code,2a_judicial_independence,2b_impartial_courts,2c_protection_property_rights,2d_military_interference,2e_integrity_legal_system,2f_legal_enforcement_contracts,2g_restrictions_sale_real_property,2h_reliability_police,2i_business_costs_crime,2j_gender_adjustment,2_property_rights
2010,MNG,2.667386121,3.206969303,3.840694015,8.333333332999999,6.666666667,6.238903467999999,9.101814789,4.418595955,6.5241351970000006,0.9259259259999999,5.4566295060000005
2010,MNE,5.275691695,5.410128858999999,6.199912114,7.7,,4.795719043,7.639149302000001,6.520305945,8.200996764,0.962962963,6.34796504
2010,MAR,4.284938333,4.829738333,5.6212983329999995,6.666666667,8.333333332999999,5.089874603,6.971872125,5.341565,6.600243333,0.8275862070000001,5.4563124389999995
2010,MOZ,2.8258738830000003,3.6910530269999997,4.168436666,6.666666667,5.0,0.0,6.346444261,4.3193399260000005,5.058862491,0.962962963,4.152394808
2010,MMR,,2.9,,1.6666666669999999,5.0,,,,,0.926829268,3.0722222219999997
2010,NAM,6.44473353,6.100297068,7.279598034,10.0,8.333333332999999,6.25454773,4.759585787,5.973576966,4.935954812,1.0,6.675736362
2010,NPL,3.629914433,3.2677223210000004,3.650130767,1.8,,3.371598438,8.261947626,3.2087177419999997,3.6095980919999997,0.7777777779999999,3.4221810460000004
2010,NLD,8.910739629,7.322778003,8.055991306000001,10.0,10.0,5.138718524,7.86256679,8.507631796,7.082467082999999,1.0,8.097877015
2010,NZL,9.553202816,7.594796957000001,8.074142206,10.0,9.166666667000001,7.4757155520000005,9.929330401,8.666228598,7.762874893999999,1.0,8.691439788
2010,NIC,1.337882198,2.287577699,3.68939615,5.0,5.833333333,5.753835692999999,7.72622129,4.1268836,5.043925134,0.896551724,4.298751016000001
2010,NER,,4.6,,3.333333333,3.333333333,2.735912589,5.722703077999999,,,0.76,3.471649691
2010,NGA,4.517361425,4.784605851999999,3.687593597,3.333333333,3.333333333,5.076128700000001,3.4502625260000004,3.334935906,4.043999839,0.9259259259999999,3.8049399889999997
2010,NOR,8.801844737,7.334831038,8.222664106,10.0,10.0,7.752899898,9.121524194,8.335168358999999,8.320835692000001,1.0,8.654418669
2010,OMN,6.831545492,6.336083332,7.540841607999999,8.333333332999999,8.333333332999999,5.137575707,8.711478488,8.224085635,8.774021483,0.5862068970000001,6.01192668
2010,PAK,4.889220948,3.7190661119999997,4.077171106000001,2.5,5.833333333,3.553882195,6.523961598,3.604419943,3.6909437489999997,0.740740741,3.7128064860000003
2010,PAN,1.848050606,4.111011333,6.2521521589999995,8.333333332999999,5.0,2.25658445,7.653054843,5.638990452000001,4.482692988,0.962962963,4.970208063
2010,PNG,,3.9,,7.5,4.166666667,1.010607601,6.96282759,,,0.9259259259999999,4.533649247
2010,PRY,1.296289511,2.864077982,3.3914465610000004,2.5,3.333333333,4.187770031,8.506083724,2.481578859,4.090240591000001,1.0,3.627868955
2010,PER,2.695934753,3.473572491,4.782540316,7.5,5.833333333,5.06986844,8.782958255,3.690612789,4.0715086419999995,1.0,5.100036558
2010,PHL,3.2479025710000005,3.043476333,4.349729667,5.0,4.166666667,3.420207439,7.685115799,3.79628239,4.584108743,0.8275862070000001,3.989568868
2010,POL,5.554435477999999,3.6887917839999997,5.89538397,10.0,7.5,4.270864972,6.995831406000001,5.611810884,7.4441836310000005,0.962962963,6.211829244
2010,PRT,4.8899512960000004,2.910725967,6.310286789,10.0,8.333333332999999,5.552314094,7.58150873,6.698416262,7.935303713,1.0,6.690204465
2010,QAT,8.373443332999999,6.3159525,6.322306667,6.666666667,8.333333332999999,4.85642951,9.655696541000001,8.787221667,8.477193332999999,0.615384615,6.083560319
2010,ROU,3.515731529,3.0378354119999997,4.8877345089999995,8.333333332999999,6.666666667,4.849985116,9.11416634,4.5356558730000005,6.564107045,1.0,5.722801757999999
2010,RUS,2.661804441,2.8846032569999998,3.017642991,7.5,6.666666667,7.532699088999999,9.12159054,2.7218661980000003,5.312257003,0.962962963,5.171222016000001
2010,RWA,7.023379224,6.105320659,6.822841874,6.0,,3.9493470719999997,7.456638268,8.150860708,8.240070731,0.931034483,6.486882927000001
2010,SAU,7.630428332999999,6.1713724999999995,7.653861667,8.333333332999999,8.333333332999999,4.008070388,9.962201525,7.775245,9.100810000000001,0.413793103,5.417078351000001
2010,SEN,2.9242274,3.759114106,5.166154875,3.333333333,5.0,3.389826813,2.6942930260000004,5.115968443,8.10236788,0.75862069,3.8577578160000003
2010,SRB,2.38345677,2.585849056,3.538575184,6.666666667,5.833333333,3.7771776289999996,8.871716923,4.779857323,5.84626071,1.0,4.920321511
2010,SYC,,,,,,,,,,0.974358974,
2010,SLE,,3.9,,4.166666667,5.833333333,1.5833760280000002,4.495872976,,,0.8214285709999999,3.6390774969999997
2010,SGP,7.733952816,7.9949344270000005,8.973617599999999,8.333333332999999,8.333333332999999,7.766531454,8.985112348,9.02911118,8.300809051,0.962962963,8.228166632999999
2010,SVK,2.7681405480000003,2.130646857,5.090800571,10.0,6.666666667,4.3837171239999995,9.678712962999999,4.667384905,6.642426512,1.0,5.780944016
2010,SVN,4.632105,3.296414167,5.678786667000001,9.166666667000001,7.5,4.228332095,7.263661401,5.644553332999999,8.42967,0.9259259259999999,5.974670463
2010,ZAF,6.621995083,6.460953582999999,7.151440417000001,8.333333332999999,4.166666667,3.925506183,7.724534609,4.384952083,2.519486333,1.0,5.698763144
2010,ESP,4.860657497,4.433481501,6.48866975,8.333333332999999,8.333333332999999,5.538282487999999,7.420460127999999,8.059241747,7.405522317999999,1.0,6.763664677
2010,LKA,5.508106943,5.683238115,5.772958367999999,3.333333333,4.166666667,3.6146434469999997,6.754935978,5.102212126,7.325229632,1.0,5.25125829
2010,SDN,,,,,,,,,,,
2010,SUR,5.588323333,2.7859816669999997,4.41756,5.0,5.0,2.745757539,1.740635139,6.181936667,5.64085,0.974358974,4.288860989
2010,SWZ,4.317270474,4.212450873,5.620189788999999,6.2,,1.5912937440000001,7.269266227999999,5.392335246,5.580419965,0.692307692,4.250148938
2010,SWE,9.118625005,8.010162222,8.704801469,9.166666667000001,10.0,4.740379942,8.454247017,8.861725546,8.335144114,1.0,8.376861331
2010,CHE,9.007990888,7.499992037,9.070738006000001,10.0,8.333333332999999,6.067159306000001,9.566127705,8.860451825,8.504343719,1.0,8.545570758
2010,SYR,2.9267814530000003,3.259843063,6.131453896,3.333333333,8.333333332999999,3.219695307,4.640914488,4.35732153,9.373561655,0.5862068970000001,4.01629684
2010,TJK,4.528838705,4.919023458,4.628721005,3.9,,5.674560361,7.558558655,5.153101973,6.756425417000001,0.9259259259999999,5.190277634
2010,TZA,4.356646225,4.653628595,4.22558327,6.666666667,8.333333332999999,6.113920733,7.174026219,4.615722019,5.475404468,0.8888888890000001,5.416381704
2010,THA,5.339083798,4.856679002,4.289375216,5.0,4.166666667,6.107323985,7.89132073,4.531288107,5.984179997000001,0.9259259259999999,5.153554959
2010,TLS,3.8750936069999997,3.3542012810000004,2.924028902,5.0,,0.0,0.0,4.327350798,5.578835426,1.0,3.1324387519999997
2010,TGO,,3.9,,0.0,5.0,3.147057395,0.726753915,,,0.8275862070000001,2.3345241359999997
2010,TTO,5.72911319,4.237872758,4.9560597060000005,8.333333332999999,4.166666667,2.9644980469999997,4.637344865,3.507344325,2.543619698,0.974358974,4.505471011
2010,TUN,5.122017063,6.011134245,6.477574315,6.666666667,8.333333332999999,4.881959393,7.25779119,5.92744375,7.355585706,0.7241379309999999,5.55876491
2010,TUR,3.773066428,4.426650643,5.346888537,3.333333333,5.833333333,5.604097622,8.801857492,4.193462134,5.953449554,0.9259259259999999,5.05728237
2010,UGA,4.564968271000001,4.8226384289999995,5.198378806,3.333333333,5.833333333,4.043606465,8.139574012,4.950223282,4.569242139,0.962962963,4.957059255
2010,UKR,1.8009830830000002,2.267170042,2.777211917,8.333333332999999,6.666666667,5.358049444,6.506815388,3.282716083,6.08105825,0.9285714290000001,4.615071878999999
2010,ARE,6.7962953939999995,5.658446745,6.346755129,8.333333332999999,6.666666667,4.82562983,9.30477905,8.549554952000001,8.983590928,0.5862068970000001,5.768950945
2010,GBR,8.664327178999999,6.785174231,8.344167436000001,10.0,9.166666667000001,5.950722464,7.906979297,7.771674872,7.1506142310000005,1.0,7.971147375
2010,USA,6.571860796,5.62676004,6.761124696,6.666666667,8.333333332999999,7.32874573,9.51024016,7.596441991,5.892684618,1.0,7.143095337
2010,URY,7.12650872,5.262314357,6.754354185,6.666666667,4.166666667,3.883944765,6.418800541,6.02433787,6.678260335,1.0,5.886872679
2010,VEN,1.081705594,1.244040807,1.245027904,0.833333333,1.6666666669999999,3.965791434,8.460050882,1.990207141,1.80595392,1.0,2.476975298
2010,VNM,4.325704433,4.392434917,4.522316367,5.0,6.666666667,6.509694205,8.725516721,6.9555959000000005,5.852459767,0.9655172409999999,5.781939026
2010,YEM,1.284956667,1.821336667,3.874178333,6.666666667,3.333333333,5.5431332310000005,8.391811786,1.7721883330000001,5.222981667,0.620689655,3.413405314
2010,ZMB,4.115111948,4.977474995,5.229565818999999,8.333333332999999,6.666666667,4.5635183360000005,6.5157272310000005,5.034532967,5.84497501,1.0,5.697878478
2010,ZWE,2.732990167,3.319838556,2.2434958330000003,3.333333333,5.0,2.374700829,6.784433739,3.0359116110000004,6.261746832999999,0.962962963,3.8263002010000005
2009,ALB,3.7655583239999997,4.69666568,3.9133931889999998,8.333333332999999,4.166666667,5.173968897,8.088613818999999,5.768217802000001,6.929917972999999,0.962962963,5.543880229
2009,DZA,3.00403024,3.6153881039999995,4.291380115,5.0,5.0,4.386015533999999,6.777886053,4.935484702,6.31502324,0.7307692309999999,4.165885384
2009,AGO,3.2562349999999998,3.3736175000000004,3.113435,3.333333333,5.0,2.302200397,2.742361073,4.6890733330000005,5.410065,0.962962963,3.622792168
2009,ARG,2.6044709040000003,2.400408653,2.754379759,7.5,4.166666667,5.015583363999999,6.716260988999999,3.361259081,4.525451061,0.962962963,4.257937172
2009,ARM,2.7074004169999997,3.399683833,4.44805475,5.833333333,5.0,7.162290369,9.769091966,3.819415667,7.788364,1.0,5.547514926
2009,AUS,8.791938214,6.988653365,8.111368354,10.0,9.166666667000001,6.229989306,8.261947626,8.168219271,7.260172891,1.0,8.108772855
2009,AUT,7.957230695,6.98356907,8.589800227000001,10.0,10.0,6.378971834,8.123915445,7.885167366,8.220325222,1.0,8.237664429
2009,AZE,3.86170052,4.187200396000001,4.755423975,5.833333333,5.833333333,7.5544194760000005,9.72636614,4.42600777,7.250623876000001,0.923076923,5.708163335
2009,BHS,,7.0,,10.0,7.5,5.490581382999999,4.983946134,,,0.9459459459999999,6.805854002999999
2009,BHR,6.729461116,4.9491005669999995,7.706528745,5.0,8.333333332999999,4.785814418,8.526603297000001,7.360104077999999,7.472725166,0.5365853660000001,5.1956792080000005
2009,BGD,3.9798884169999997,3.2981160419999997,4.070841917,5.0,4.166666667,1.153812728,3.2001926480000003,3.19087525,4.341629333,0.814814815,3.266870632
2009,BLR,,,,,,,,,,,
2009,BEL,7.007545079,5.100300218,7.410183644,10.0,8.333333332999999,5.650103506000001,4.332327525,7.598254634,8.003472329,0.961538462,6.9128451570000005
2009,BLZ,,4.9,,6.5,,3.329065561,7.288231811,,,0.837837838,5.058027775
2009,BEN,3.7547744130000003,4.263495488999999,6.115899542999999,7.5,,1.068746974,3.853298901,5.851180641,5.364096483,0.8620689659999999,4.395820241
2009,BTN,,,,,,,,,,0.923076923,
2009,BOL,2.191338502,2.320262636,1.991333239,5.0,4.166666667,3.993334023,6.683456212,1.8765331809999999,4.927674107,0.8888888890000001,3.4787665160000003
2009,BIH,2.619241633,2.226386638,2.815381443,4.8,,3.5257072999999997,7.634155605,5.2371296019999996,6.663484281000001,0.962962963,4.35796015
2009,BWA,6.9983445710000005,5.939090631,7.170737537999999,10.0,5.833333333,4.046977903,8.054056014,6.356214268,5.950900559,0.962962963,6.581340957
2009,BRA,4.202126563999999,4.058016901,5.4460608310000005,6.666666667,3.333333333,4.81963627,8.318711685,5.181973992,3.8964222289999997,0.962962963,5.008058167
2009,BRN,,,,,,,,,,0.794871795,
2009,BGR,3.263099312,2.93078308,3.7223649080000003,8.333333332999999,4.166666667,4.767973315,8.730377726,3.831930616,5.257186995,0.961538462,4.9042510969999995
2009,BFA,2.4323808330000003,4.020839208,5.305985833,4.166666667,5.833333333,2.139195153,4.57882778,4.6678746669999995,6.663756917000001,0.962962963,4.341295475
2009,BDI,1.556113276,2.9335339589999996,3.274883089,2.5,,2.65461566,6.316946499,2.155409976,3.507281789,0.8620689659999999,2.8977033389999995
2009,KHM,,,,,,,,,,1.0,
2009,CMR,2.747376726,3.70785808,4.480833512,5.833333333,3.333333333,2.168525641,3.2423709130000002,4.188703423,6.027464286,0.75862069,3.490842455
2009,CAN,8.739336737,6.805436649,8.434261667000001,10.0,9.166666667000001,4.813896634,9.087032736,8.738558227999999,7.128942526,1.0,8.101570205
2009,CPV,,,,,,,,,,1.0,
2009,CAF,,3.2,,0.9,,0.508171469,3.582557188,,,0.692307692,1.732654139
2009,TCD,2.794641013,3.2217557360000004,2.332587905,1.7,,2.223210769,4.16843355,2.596597526,4.6221443330000005,0.793103448,2.651481214
2009,CHL,7.2721956379999995,6.173362355,7.023624717000001,7.5,8.333333332999999,5.109379145,8.986799029,8.872707101,6.070104304,0.896551724,6.884641397
2009,CHN,4.950586402,5.155527505,6.85384637,5.0,7.5,6.730396635,8.268561658,5.98543742,7.216748738,0.962962963,6.2881451660000005
2009,COL,4.138378231,4.0047540989999995,4.739307523,3.333333333,3.333333333,2.089536013,8.964592776,5.478511867999999,2.430852329,0.962962963,4.199933691
2009,COD,,2.5,,0.0,3.333333333,0.7543690940000001,6.678462514,,,0.689655172,2.241524421
2009,COG,,3.5,,2.5,6.666666667,3.011738204,5.443331699,,,0.793103448,3.787345868
2009,CRI,7.128800667,5.155496917,5.58514925,10.0,5.833333333,3.523501568,8.485497806,6.056096,4.532521167,0.9259259259999999,6.023910759
2009,CIV,1.54559949,3.1463304219999997,3.9848633189999996,2.5,4.166666667,2.4662557780000003,4.259161077,2.091043175,3.545256607,0.793103448,2.759902643
2009,HRV,3.5278676030000002,2.7865592410000004,4.9303233,8.333333332999999,7.5,5.3981951189999995,6.390923114,5.727208804,7.452356696,0.962962963,5.6758820210000005
2009,CYP,7.489857529,6.188794057999999,7.3903543439999995,8.333333332999999,8.333333332999999,4.003515462,6.070313552000001,6.610709292999999,8.134941785,0.897435897,6.594132905
2009,CZE,4.957175652,3.704656302,5.651811226,10.0,8.333333332999999,3.85475774,8.201199076,4.6513772719999995,7.617314986,0.962962963,6.212955054
2009,DNK,9.002568417,7.149499694,8.383521722000001,10.0,10.0,5.958963649,9.009005282999999,8.659937486,8.558585986,1.0,8.524675804
2009,DOM,3.442260019,3.526354373,4.965906915,5.0,4.166666667,4.512744275,7.649814172,2.183128373,3.838172663,1.0,4.365005273
2009,ECU,1.657145783,2.36690377,3.630654528,2.5,4.166666667,4.380510817,8.974447478,3.38419019,4.5112851880000004,0.8888888890000001,3.7328436739999997
2009,EGY,4.8545735,4.8996265,6.057002582999999,5.0,5.833333333,3.4080551889999997,8.376285911,4.9297928330000005,5.523350499999999,0.740740741,4.727273573
2009,SLV,3.310027685,3.4677411510000002,5.123076898,4.166666667,2.5,3.833383955,8.165020936,4.247473973,1.272056038,1.0,4.009494145
2009,EST,7.4255530510000005,5.386631019,7.218000289,8.333333332999999,6.666666667,5.663633492000001,9.495458106000001,7.306200789,7.840896262,1.0,7.259597001
2009,ETH,3.7649430880000003,4.338604557,5.904476657999999,1.6666666669999999,7.5,4.868480192,8.534837665,5.660033202,6.987501825,0.962962963,5.368217745
2009,FJI,,4.2,,5.7,,5.10906166,8.057429376,,,0.9259259259999999,5.553044138
2009,FIN,8.878883574,7.506179694,9.020062561,10.0,10.0,6.830351106,8.420565726,9.397166387999999,8.729296911,1.0,8.753611773
2009,FRA,6.318189417,6.5142194170000005,8.055288667000001,9.166666667000001,8.333333332999999,6.912832746,6.87980644,7.66275025,7.428044582999999,0.962962963,7.336152202999999
2009,GAB,,4.7,,3.333333333,5.0,2.915889045,5.811461746,,,0.75862069,3.826878932
2009,GMB,,,,,,,,,,0.9487179490000001,
2009,GEO,3.224734568,3.68285171,3.736406283,3.7,,6.499992719,9.929330401,6.221511842000001,7.438170205,1.0,5.5541247160000005
2009,DEU,8.944165052,7.11788874,8.539205686,10.0,8.333333332999999,6.6203216220000005,7.56760319,8.651335803,8.160456912999999,1.0,8.214923371
2009,GHA,4.652498041,4.850751723999999,5.342904097,5.0,4.166666667,5.396887171,9.028714687999999,5.296177289,5.284193216999999,0.9655172409999999,5.35262681
2009,GRC,4.2391460510000005,3.5698541919999998,6.193222795,8.333333332999999,7.5,4.125037966,5.409584062,4.521374128,6.053740641,1.0,5.549477018999999
2009,GTM,2.8730925689999998,3.392495343,4.429417235,6.666666667,2.5,3.389826813,9.2366063,2.217647549,1.155346647,0.962962963,3.910778299
2009,GIN,,,,,,,,,,0.75862069,
2009,GNB,,3.1,,1.6666666669999999,4.166666667,3.480968692,4.007122342,,,0.794871795,2.9474351430000003
2009,GUY,3.961840516,3.31720136,4.5469840569999995,6.666666667,2.5,4.554788309,7.878225357000001,3.77660477,3.5659982230000002,0.923076923,4.3555885960000005
2009,HTI,,3.2,,0.0,2.5,4.047701665,2.929119205,,,0.8918918920000001,2.398317462
2009,HND,3.528450411,3.859838784,4.695928933,5.0,2.5,2.861203918,7.757405733,4.021656882,2.786666995,0.896551724,3.8996424160000003
2009,HKG,8.576303185,8.229116636,8.8177655,8.333333332999999,8.333333332999999,7.169591876,7.939040254,8.87864992,8.939864056000001,1.0,8.357444232999999
2009,HUN,5.063346328,3.4451064689999997,5.593221356,10.0,6.666666667,6.576328444,8.035156776000001,5.380360209,6.709143332999999,0.962962963,6.267231415
2009,ISL,8.176551691,6.727527521,7.302756454,10.0,10.0,6.8237035729999995,9.135496081,8.922671982,8.962153755,1.0,8.450095673
2009,IND,6.2758393770000005,5.240023638,5.895754857000001,6.666666667,6.666666667,2.5938544080000003,6.735970394,5.36513358,6.593445728,0.962962963,5.674419407
2009,IDN,4.662174659,4.720591528,5.073004136000001,4.166666667,5.0,1.168872561,6.001264289,4.931888678,6.200527551,0.896551724,4.417384011
2009,IRN,4.733871667,3.573791667,5.483385,8.333333332999999,6.666666667,5.625799005,5.868159459,5.938680000000001,5.324578333,0.517241379,4.345064494
2009,IRQ,,,,,,,,,,,
2009,IRL,8.747654492,5.876261004,8.152852603,10.0,10.0,4.94889834,7.21094818,8.298028412999999,7.98446831,1.0,7.9132345939999995
2009,ISR,8.679891921,5.277956798,6.245873548,4.166666667,8.333333332999999,3.462740316,5.634953615,4.975856031,7.264943668,0.962962963,5.89349268
2009,ITA,4.132312273,2.816979415,5.496985615,10.0,6.666666667,3.183238555,8.01052002,6.316374667000001,5.759082126,1.0,5.820239926
2009,JAM,5.755593785,3.905430725,5.445889022999999,10.0,3.333333333,2.7575631869999997,6.835393933,3.9912207360000003,1.889834569,0.9259259259999999,4.6986450269999995
2009,JPN,7.8306552620000005,5.873359654,7.636243788,8.333333332999999,8.333333332999999,6.372241735,7.92749887,8.028742403999999,7.015049257,0.9655172409999999,7.354360316
2009,JOR,6.023481609,5.280473413999999,7.326824724,8.333333332999999,6.666666667,3.376286714,7.137781733,7.832924436,8.249989832,0.482758621,4.961290778
2009,KAZ,3.0974442489999996,3.846855657,4.109426461,8.333333332999999,6.666666667,6.188681811,9.211159377000001,3.8010262439999996,6.392405599,0.962962963,5.632285942999999
2009,KEN,2.6313982030000003,3.4160142330000003,4.423274244,6.666666667,3.333333333,4.092266252,7.409861604,3.5585817669999997,3.8611625210000002,0.7777777779999999,3.890623094
2009,KOR,4.982956252,3.913742231,6.181283962999999,5.0,10.0,8.105416731,8.115681077,6.214438101,6.048139186,0.962962963,6.3863536
2009,KWT,6.554742978999999,5.438269761,6.529860522999999,8.333333332999999,8.333333332999999,5.056706724,8.796186319,6.737090495,8.860094508,0.592592593,5.719143154
2009,KGZ,1.77479175,2.780436625,2.9601595,4.9,,6.743088512999999,9.149467967,2.7003935830000003,5.335227583,0.962962963,4.458817066
2009,LAO,,,,,,,,,,1.0,
2009,LVA,4.441190099,3.073127416,5.453627421,8.333333332999999,8.333333332999999,6.732294994,8.548809551,5.104541346,7.342203381,1.0,6.373606764
2009,LBN,,,,,,,,,,0.7777777779999999,
2009,LSO,3.727207369,3.0690940589999998,4.438944557,7.3,,3.81515558,5.461487115,4.213455557,4.776287848,0.9259259259999999,4.429826084
2009,LBR,,,,,,,,,,1.0,
2009,LBY,,,,,,,,,,0.804878049,
2009,LTU,4.320406322,3.855219622,5.558696411000001,8.333333332999999,6.666666667,6.958152875,9.680333297999999,5.082124438999999,7.497478346,1.0,6.439156812999999
2009,LUX,8.111851264,7.496572165,8.729972329,10.0,10.0,7.456058655,6.0990674920000005,8.300936384,8.63611681,1.0,8.314508344
2009,MKD,3.2387825739999996,3.418834002,4.416507681000001,5.7,,5.664960444,7.851968266,5.316586152,6.605057931,0.962962963,5.178872555
2009,MDG,2.5011907819999997,3.18715251,3.3426451260000003,1.6666666669999999,4.166666667,2.423722901,5.380086299999999,2.912035147,3.986651795,0.8620689659999999,3.0586363339999996
2009,MWI,6.082843679,4.887437457,5.307898926,6.666666667,5.0,3.1132706430000003,8.022061404,5.939569085,5.762193647999999,0.9259259259999999,5.433458762000001
2009,MYS,5.564221794,5.856206278999999,6.820977536,8.333333332999999,6.666666667,4.384891722,8.119864607,6.051626617999999,5.736613547,0.666666667,5.327259454
2009,MLI,3.07955512,4.193015218999999,4.219702924,5.833333333,5.0,2.632466106,5.540258389,3.864648822,6.7860764289999995,0.7241379309999999,3.9414804919999997
2009,MLT,6.734109332999999,5.176424083,7.18827675,10.0,8.333333332999999,,,7.168800833,8.683997167000001,1.0,7.6121345
2009,MRT,2.3077539519999997,3.88244529,4.226097345,3.333,3.333,6.2664968420000005,7.364638929,2.88472763,6.50388774,0.655172414,3.6875446189999996
2009,MUS,6.375461282000001,5.939107186,7.156852282000001,7.9,,4.54639477,6.02428071,5.442845494,6.487643182999999,1.0,6.234073112999999
2009,MEX,3.692702923,3.736384095,4.8767782230000005,7.5,3.333333333,5.392658621,6.8921579920000005,2.558421987,2.7980397,1.0,4.531164097
2009,MDA,2.115325,3.351905833,3.855413333,6.666666667,7.5,6.443929855,9.609663699,3.6610150000000004,6.784851667000001,0.9259259259999999,5.348592788
2009,MNG,2.643211102,3.0389093889999996,3.9364771939999996,8.333333332999999,6.666666667,6.238903467999999,9.068943666000001,4.396051987,6.320757027000001,0.9259259259999999,5.418619752000001
2009,MNE,5.1638116919999995,5.2093613119999995,6.252479675,7.8,,4.795719043,7.573407055,6.192243725,8.286493143,0.962962963,6.290500762000001
2009,MAR,4.137931039,4.84352714,5.701284181,6.666666667,8.333333332999999,4.298549802,7.501050775,5.541427337999999,6.926438214,0.8275862070000001,5.477703161
2009,MOZ,3.221883664,4.017785406000001,3.8858937910000004,6.666666667,5.0,0.0,5.951990776000001,4.528047251,5.029100687,0.962962963,4.1768981830000005
2009,MMR,,2.9,,1.6666666669999999,5.0,,,,,0.926829268,3.0722222219999997
2009,NAM,7.43373033,6.50463635,7.736125768,10.0,8.333333332999999,6.25454773,6.40968966,5.901912837,4.979253878,1.0,7.061469987000001
2009,NPL,3.68150867,2.8381247860000003,3.4141238169999997,1.5,,3.371598438,8.327689873999999,3.108011137,3.347360875,0.7777777779999999,3.287601955
2009,NLD,8.709235609,7.159997385,8.06672507,10.0,10.0,5.108337898,7.86256679,8.306344805,6.785346617999999,1.0,7.999839353
2009,NZL,9.59664288,7.539424897999999,7.878876241,10.0,9.166666667000001,7.4757155520000005,9.929330401,8.638036574,7.649533491000001,1.0,8.652691856
2009,NIC,1.8101589169999999,2.4247200419999997,3.465177167,5.0,6.666666667,4.766563799,6.374520725,4.2359335830000004,5.03213875,0.896551724,4.190945173999999
2009,NER,,4.4,,5.0,3.333333333,2.735912589,5.722703077999999,,,0.76,3.7297830239999996
2009,NGA,4.136705447,4.199177657,3.8825890110000003,3.333333333,3.333333333,5.076128700000001,3.4502625260000004,3.0706848669999998,4.231683803,0.9259259259999999,3.714244303
2009,NOR,8.705418694,7.514506619,8.442107758999999,10.0,10.0,7.752899898,9.121524194,8.703756998,8.618547422,1.0,8.762084621
2009,OMN,6.8385365810000005,6.60498496,7.522744802999999,8.333333332999999,8.333333332999999,5.137575707,8.711478488,8.141871717999999,9.117256187999999,0.5862068970000001,6.057646159
2009,PAK,4.255948257,3.508636318,4.278889288,1.6666666669999999,5.0,3.553882195,6.030894742,3.43417486,3.693068404,0.740740741,3.4255999060000004
2009,PAN,2.515722926,3.8241680189999996,6.240481852,8.333333332999999,5.0,2.25658445,7.620183719,4.7665489999999995,4.718251852,0.962962963,4.937427125
2009,PNG,,3.8,,7.5,4.166666667,1.010607601,6.96282759,,,0.9259259259999999,4.5143899869999995
2009,PRY,1.165947287,2.568657181,3.2221880869999997,2.5,3.333333333,4.187770031,8.506083724,2.136063105,4.003365939,1.0,3.513712076
2009,PER,2.6892047760000004,3.443889238,4.710809905,7.5,5.833333333,5.06986844,8.782958255,3.470628105,4.30295789,1.0,5.0892944380000005
2009,PHL,3.073351592,3.057867475,4.447736087,5.833333333,4.166666667,3.420207439,7.962866842,4.0353340410000005,5.06930368,0.8275862070000001,4.169604137
2009,POL,5.556509458,3.4810560789999996,5.979186273,10.0,7.5,4.270864972,6.995831406000001,5.630519135,7.0878112689999995,0.962962963,6.161716595
2009,PRT,5.475829019,3.135714315,6.730924879,10.0,8.333333332999999,5.552314094,7.548637607000001,6.7565605820000005,7.720433558,1.0,6.805971932
2009,QAT,,,,,,,,,,0.615384615,
2009,ROU,4.12367869,3.1965714139999997,5.286908626000001,8.333333332999999,6.666666667,4.849985116,8.665511992,5.266142891,7.779122276,1.0,6.018657889
2009,RUS,2.872364695,3.12940644,3.231463072,7.5,6.666666667,7.532699088999999,9.154461664,2.8923663339999997,5.764528652,0.962962963,5.315698972
2009,RWA,6.801806667,5.5387699999999995,6.592345,5.4,,3.9493470719999997,8.829057443,8.029513332999999,8.973263333,0.931034483,6.531012412999999
2009,SAU,,,,,,,,,,0.413793103,
2009,SEN,3.488938451,4.079709502,5.070387635,3.333333333,5.0,3.389826813,2.6942930260000004,5.394509352999999,7.937155449,0.75862069,3.945969026
2009,SRB,2.545155245,2.71355525,3.68195781,6.666666667,5.833333333,3.923004635,7.392649047000001,4.377241677,5.709415589,1.0,4.760331028
2009,SYC,,,,,,,,,,0.974358974,
2009,SLE,,3.8,,4.166666667,5.833333333,1.5833760280000002,4.364388481000001,,,0.8214285709999999,3.59691425
2009,SGP,7.73046509,8.031347257,8.90217987,8.333333332999999,8.333333332999999,7.766531454,8.985112348,9.053080348,8.416616669,0.962962963,8.239209844
2009,SVK,3.174959003,2.433497793,5.412265412999999,10.0,6.666666667,4.3837171239999995,9.678712962999999,4.59600701,7.206643526000001,1.0,5.950274389
2009,SVN,5.4115752939999995,3.961106309,6.041708894,9.166666667000001,7.5,4.228332095,7.174092565,6.177261542,8.400732654,0.9259259259999999,6.212338998
2009,ZAF,6.16473932,6.537220427,7.339774152,8.333333332999999,4.166666667,3.925506183,6.653759412,4.052286383,1.7883241719999998,1.0,5.440178894
2009,ESP,4.696791146,4.394341622,6.540801086,8.333333332999999,8.333333332999999,5.538282487999999,7.32596394,7.809129286,7.065670892999999,1.0,6.670849681
2009,LKA,6.087630673,5.257409015,5.69587266,3.333333333,5.0,3.6146434469999997,6.754935978,4.526812747,5.85947034,1.0,5.125567577
2009,SDN,,,,,,,,,,,
2009,SUR,,,,,,,,,,0.974358974,
2009,SWZ,,,,,,,,,,0.692307692,
