year,iso_code,country,economic_freedom,rank,quartile,gdp_growth,1a_government_consumption,1c_gov_enterprises,1d_top_marg_tax_rate,1_size_government,2a_judicial_independence,2b_impartial_courts,2c_protection_property_rights,2d_military_interference,2e_integrity_legal_system,2f_legal_enforcement_contracts,2g_restrictions_sale_real_property,2h_reliability_police,2i_business_costs_crime,2j_gender_adjustment,2_property_rights,3a_money_growth,3b_std_inflation,3c_inflation,3d_freedom_own_foreign_currency,3_sound_money,4a_tariffs,4b_regulatory_trade_barriers,4c_black_market,4d_control_movement_capital_ppl,4_trade,5a_credit_market_reg,5b_labor_market_reg,5c_business_reg,5_regulation
2005,JOR,Jordan,7.3,46.0,2.0,"8,136982083",6.664705882000001,7.0,5.0,6.271762302000001,6.529411765,6.321138211,6.6255144029999995,8.333333332999999,6.666666667,3.376286714,6.31600364,8.274509804,8.643410852999999,0.5555555560000001,5.279060838,8.026570082000001,9.506415337,9.301262931,10.0,9.208562087,6.538444444,6.731091175,10.0,8.508405929,7.944485387,8.939658059,8.39470925,6.09918787,7.81118506
2005,KAZ,Kazakhstan,6.88,70.0,2.0,"9,7",6.392483857999999,8.0,9.5,8.162494262000001,2.885964912,4.1315789469999995,4.885361552,8.333333332999999,6.666666667,6.188681811,8.622786166000001,4.561403509,5.1140350880000005,1.0,5.709979109,5.857372244,8.072619346,8.484000142000001,5.0,6.853497933,9.486666667,2.41989688,10.0,2.55814215,6.116176424,10.0,7.353630698,5.368622256,7.574084318
2005,KEN,Kenya,7.15,53.0,2.0,"5,906666078",6.361307217,10.0,8.0,8.567166041,3.320209974,3.333333333,4.904371585,6.666666667,3.888888889,4.882162532,7.27263959,3.8492063489999997,2.434895833,0.8888888890000001,4.255496116000001,7.804436954,8.750519036,7.937444329,10.0,8.62310008,6.884355556,4.781034332,10.0,4.86957265,6.633740634,10.0,7.551995012999999,5.469882467000001,7.67395916
2005,KOR,"Korea, South",7.46,33.0,1.0,"3,92368744",5.549538608,8.0,6.0,6.663270211,5.208333333,5.260416667,7.395833333,6.666666667,8.333333332999999,8.105416731,8.115681077,6.493055556,6.5625,1.0,6.904581855,9.228549287,9.421747757999999,9.449767525,10.0,9.525016142,5.8556553,7.194268533,10.0,5.786394152000001,7.209079496,9.333333332999999,4.84017529,6.864330401,7.012613008
2005,KWT,Kuwait,7.08,56.0,2.0,"10,07595132",2.068314635,7.0,10.0,6.72280073,6.9841269839999995,6.761904762,6.323529412,8.333333332999999,8.333333332999999,5.056706724,8.796186319,7.396825397000001,7.704402516,0.592592593,5.812109048,7.12938508,5.056638767,9.175153952,10.0,7.84029445,8.831777778,7.252763097000001,10.0,4.1442402739999995,7.557195287000001,8.333333332999999,7.7832884810000005,6.304349329,7.473657048
2005,KGZ,Kyrgyz Republic,6.54,79.0,3.0,"-0,175548189",6.433675233,4.0,,6.620115421,1.5925925930000002,2.435897436,3.333333333,3.1,,6.743088512999999,9.224254749,2.109929078,3.279569892,1.0,3.977333199,6.344282183,9.110246907,9.129092845,10.0,8.645905484,8.795511111,2.1502198409999997,10.0,5.498793363,6.611131079,9.186285338,6.510587266,4.883179898,6.8600175000000005
2005,LAO,Laos,,,,"7,107568369",,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
2005,LVA,Latvia,7.62,21.0,1.0,"10,60091218",5.251214707,10.0,6.5,7.345160625,4.648526077,4.580498866,6.4639639639999995,8.333333332999999,8.333333332999999,7.389792686,8.322018701000001,5.532879819,6.894977169,1.0,6.722147105,7.414743934,8.650385578,8.648471138,10.0,8.678400162,8.393422222,7.458178149,10.0,6.731133805,8.145683544,9.529665741,5.713935911,6.401862704,7.215154785
2005,LBN,Lebanon,,,,"2,702340944",7.3,10.0,,8.65,,,,,,,,,,0.7777777779999999,,,,,,,,,,,,,,,
2005,LSO,Lesotho,5.74,121.0,4.0,"2,704499597",2.743621909,4.0,,4.634794951,5.0,4.675925926000001,3.952380952,7.1,,4.041974806,5.362873744,3.739316239,3.29004329,0.333333333,3.0968762460000003,8.92333055,9.102326133,9.312413929,5.0,8.084517652999999,4.574133333,4.28250248,10.0,5.105050505,5.99042158,10.0,6.765823033999999,3.904741795,6.890188276
2005,LBR,Liberia,,,,"9,481315987",,,,,,,,,,,,,,0.8888888890000001,,,,,,,,,,,,,,,
2005,LBY,Libya,,,,"9,9",,,,,,,,,,,,,,0.804878049,,,,,,,,,,,,,,,
2005,LTU,Lithuania,7.37,40.0,2.0,"7,802232865",5.778151318,8.0,4.5,6.277303497,3.96090535,4.306418218999999,6.512345679,8.333333332999999,6.666666667,7.448020608999999,9.713204421,4.537037037,5.823045267,1.0,6.366775176,6.961771627,8.909538177,9.468503937000001,10.0,8.834953435,8.393422222,7.369957287999999,10.0,6.195932257000001,7.989827942000001,9.916822607,5.458294836,6.6950692720000005,7.356728905
2005,LUX,Luxembourg,7.6,23.0,1.0,"5,253000821",2.4,7.0,4.0,4.351362398,7.429378531,7.44047619,8.839285713999999,10.0,10.0,7.5107437820000005,6.0990674920000005,7.853107345,7.655367232000001,1.0,8.091936254,9.19917077,9.179859546,9.502083586,10.0,9.470278475,8.393422222,8.676176943,10.0,6.792189802999999,8.465447242,9.333333332999999,5.795042171,7.692031209,7.606802237999999
2005,MKD,Macedonia,6.42,86.0,3.0,"4,352166541",6.026470588,4.0,6.0,5.7089337229999995,2.37254902,3.1910569110000004,4.115226337,3.5,,5.551914044,6.997385395,4.7023809519999995,3.69047619,0.962962963,4.186139836000001,6.010477959,9.362460241,9.991167845,5.0,7.591026511,9.006666667000001,5.950993722000001,10.0,4.469015298,7.356668922000001,10.0,5.892459462000001,5.821202805,7.237887422000001
2005,MDG,Madagascar,5.68,124.0,4.0,"4,602880059",9.22435076,4.0,,7.66424771,3.2568807339999997,3.73015873,4.317460317,1.6666666669999999,2.083333333,2.423722901,3.654451823,4.1891891889999995,3.033033033,0.5555555560000001,2.450423175,9.323406848,7.443864714,6.297487198,5.0,7.01618969,6.857511111,4.316509635,10.0,3.0028221389999996,6.044210721000001,6.05314898,4.593887018999999,5.0087553080000005,5.2185971019999995
2005,MWI,Malawi,5.37,130.0,4.0,"2,839778225",8.717647058999999,4.0,5.0,6.799983972000001,5.900900901,4.4144144139999995,5.277777778,6.666666667,5.0,2.208899442,7.219248894,4.254385965,4.144144144,1.0,5.009604245,5.856043366000001,0.0,6.917931068,0.0,3.1934936080000003,3.9666666669999997,3.9197540139999996,10.0,4.3921921919999996,5.569653217999999,7.93547606,6.572580475,4.3180889019999995,6.275381812999999
2005,MYS,Malaysia,6.84,71.0,3.0,"5,332139139",5.032474525,2.0,8.0,6.028827078,7.238095238,7.34741784,7.9342723,8.333333332999999,6.666666667,4.271845321,6.489602832,7.5117370889999995,7.112676056000001,0.7777777779999999,6.212903376,9.158432767999999,7.83802488,9.407826982000001,0.0,6.601071158,6.659777778,7.027859682000001,10.0,5.8913383679999995,7.394743957,9.659493079,7.672983263,6.629068498,7.987181613
2005,MLI,Mali,5.82,117.0,4.0,"6,079794351",8.464705882,4.0,,7.488235294,4.431818182,3.902439024,5.119047619,5.833333333,5.0,1.954187705,4.376325163,5.481481481,4.592592593,0.5555555560000001,3.516525627,8.552811985,7.211744352,8.720423412,0.0,6.121244937,7.299111111,3.728164868,10.0,3.022764228,6.0125100520000005,7.934516347000001,5.582128871,4.301206785,5.939284001
2005,MLT,Malta,7.55,27.0,1.0,"3,66560275",4.575582712,6.0,7.0,5.848255351000001,7.177419355,5.928961749,6.920903955,10.0,8.333333332999999,,,7.116402116000001,8.306451613,1.0,7.68335316,6.818325196,9.74960397,9.398406695,10.0,8.991583965,9.282222222,7.472222222,10.0,7.447162447,8.550401723,7.877593566,7.0920138889999995,5.031898932,6.667168796
2005,MRT,Mauritania,6.3,94.0,3.0,"8,969400839",6.008823529,10.0,,8.004411765,4.710144928,5.11627907,4.573643411,5.5,,6.040404041,7.364638929,5.272108844,5.909090909,0.333333333,3.70719251,9.16950044,7.7115259389999995,7.5748702560000005,5.0,7.363974159,7.4962,4.004403438,10.0,2.420409771,5.980253302,8.108608609,7.015559328999999,4.170818903,6.43166228
2005,MUS,Mauritius,7.53,28.0,1.0,"1,241387566",6.617595339,6.0,7.5,7.185393385,6.1111111110000005,6.419753086,7.628205127999999,8.7,,3.942754209,1.031160127,5.49382716,6.1111111110000005,1.0,5.679740242,9.350632903,9.588477197000001,9.018733274,10.0,9.489460843,7.438888888999999,6.988926865,10.0,7.398358025,7.956543445,8.749717253,6.927732118,6.334684333999999,7.337377902
2005,MEX,Mexico,6.83,72.0,3.0,"3,032573659",7.510295652999999,7.0,6.0,7.108083294,4.4105691060000005,3.847736626,6.054852321,7.5,5.0,5.392658621,6.8921579920000005,3.29218107,2.276422764,1.0,4.962953167,8.595241103,9.512075636,9.20248568,5.0,8.077450605,7.553777778,7.037541462999999,10.0,4.393204601,7.24613096,8.858157744,5.737331827,5.653817096,6.749768888999999
2005,MDA,Moldova,6.73,73.0,3.0,"7,501389578",7.55,10.0,,8.036194369,1.983333333,2.6190476190000003,4.2,6.666666667,8.333333332999999,6.70520324,8.731254239,3.6,4.883333333,0.9259259259999999,5.106075991,5.2983888,8.918774602000001,7.3772969239999995,5.0,6.648615081,8.497511111,5.500275365,10.0,3.205787037,6.800893378,9.333333332999999,6.0380309510000005,5.809941475,7.060435253
2005,MNG,Mongolia,7.08,56.0,2.0,"7,253665443",6.405882352999999,10.0,6.0,7.576947427,2.616666667,2.517006803,5.0,8.8,,6.238903467999999,9.068943666000001,3.233333333,4.727891156,1.0,5.275343137,8.478541886,7.303070165,7.456686519,10.0,8.309574642000001,9.181111111,4.616238603999999,10.0,3.4073315060000002,6.801170305,9.42701946,7.052607307000001,5.81790173,7.432509499
2005,MNE,Montenegro,6.3,94.0,3.0,"4,2",2.9411764710000003,6.0,7.0,5.31372549,3.5,3.5,4.5,10.0,,4.795719043,7.717243101,4.494382022,5.95505618,0.962962963,5.45487782,,7.239289894,9.136968,5.0,7.125419298,7.51,6.3082908,10.0,5.0,7.2045727,9.445034547999999,4.764076106,4.923746655,6.377619103
2005,MAR,Morocco,6.28,98.0,3.0,"2,97851241",4.484025068,10.0,4.0,6.713649319,4.068100358,5.055555556,6.258865247999999,6.666666667,8.333333332999999,4.298549802,7.646507156,6.649122807,6.595744681,0.7777777779999999,5.488636604,8.941313148999999,9.654080951000001,9.803471668,0.0,7.099716442,4.741777778,5.881583066,9.421579533,5.014434948,6.264843831,7.73537965,3.652710982,6.118648287999999,5.83557964
2005,MOZ,Mozambique,5.45,129.0,4.0,"8,672666074",8.408823529,2.0,6.0,5.4696078429999995,2.4561403509999997,2.6785714290000002,4.821428571,3.611111111,5.0,0.0,4.538532456,3.074712644,2.853107345,1.0,3.22595599,8.445425814,8.562311178,8.56644616,5.0,7.643545788,6.754,5.103164497,10.0,2.532677654,6.097460537999999,7.155143817999999,2.95856102,4.345908579,4.819871139
2005,MMR,Myanmar,3.99,139.0,4.0,,10.0,4.0,5.0,6.333333333,,2.8,,0.0,5.0,,,,,0.926829268,2.504878049,7.097136515,4.602349737,8.126276372000001,0.0,4.956440656,5.4184,,0.0,0.0,1.8061333330000002,3.996894412,,,4.359290288
2005,NAM,Namibia,6.65,77.0,3.0,"2,529262602",4.414705882,4.0,7.0,6.206537506,7.0698924729999995,5.940860215,7.459016393,10.0,8.333333332999999,6.25454773,6.278205165,3.629032258,4.3169398910000005,1.0,6.586869717999999,8.966556707,7.403929324,9.547756121,0.0,6.479560537999999,5.696000000000001,5.740199035,10.0,3.713114754,6.287328447,9.99411693,7.606773606,5.472693722000001,7.6911947529999996
2005,NPL,Nepal,6.41,88.0,3.0,"3,479181046",8.45,10.0,,9.225,5.162037037,3.568075117,5.092592593,0.0,,3.371598438,7.801751894,3.450704225,3.96713615,0.7777777779999999,3.60154394,8.907788671,8.856778169,8.632733468,0.0,6.5993250770000005,6.137288889,4.5827384669999995,10.0,5.772663355,6.6231726779999995,7.227158285,5.913066011000001,4.911877487,6.017367261
2005,NLD,Netherlands,7.73,18.0,1.0,"2,046466883",2.053800647,8.0,3.0,4.400371143,9.047619048,8.901098901000001,9.212454212,10.0,10.0,5.108337898,7.900365265,7.992831541,7.0471014489999995,1.0,8.356645367999999,8.871605708999999,9.301373023,9.660581126,10.0,9.458389965,8.393422222,8.149185974,10.0,7.603020481000001,8.536407169,9.986968958,6.672636979,7.024155313,7.894587083999999
2005,NZL,New Zealand,8.44,3.0,1.0,"3,229558255",4.867642589,8.0,5.0,6.240752608999999,8.863636364,8.148148147999999,8.65942029,10.0,9.652777777999999,7.500020052999999,9.929330401,7.463768116000001,8.079710145,1.0,8.699645699,9.728207887,9.468439883,9.392686227999999,10.0,9.6473335,8.878794958,8.900605342999999,10.0,7.14550353,8.731225958,10.0,8.506280193,8.083694942000001,8.863325045
2005,NIC,Nicaragua,7.15,53.0,2.0,"4,282398326",8.473529412000001,7.0,6.0,7.868382352999999,0.80952381,1.911764706,4.057971014,3.888888889,6.666666667,4.766563799,6.50600522,5.44600939,4.595238095,0.8888888890000001,4.055720599,8.340807919,8.964251431000001,8.080180028,10.0,8.846309845,8.310933333,4.237179862,10.0,8.019678369,7.641947891,9.33492262,7.174474616,5.461498565,7.323631934
2005,NER,Niger,5.0,133.0,4.0,"4,5",6.685294118,4.0,,6.895098039,,4.1,,5.0,3.333333333,2.735912589,5.3611207169999995,,,0.28571428600000004,2.639618568,8.978640921,8.460790312,8.440500436,0.0,6.469982917,5.194666667,1.221446048,10.0,0.0,4.104028179,7.542890005,3.1388203989999997,3.972510807,4.8847404039999995
2005,NGA,Nigeria,5.95,111.0,4.0,"3,444666813",9.145277717,2.0,9.0,6.7150925720000005,3.589147287,3.742138365,4.65571205,3.333333333,2.777777778,5.076128700000001,3.4502625260000004,2.914764079,3.141321045,0.9259259259999999,3.496688124,7.7397237510000005,6.456987396000001,6.427301327,5.0,6.406003119,7.04,4.797641053,7.86259542,4.105951156000001,5.951546907000001,9.813823844,8.112426014,3.664093873,7.196781242999999
2005,NOR,Norway,7.73,18.0,1.0,"2,58893558",2.131968894,10.0,5.5,5.685921379,8.855721393,8.813131313,8.830845771,10.0,10.0,7.526807098,9.159322669,8.631840796,8.930348259,1.0,8.972001922,8.639443176,8.45313817,9.695588235,10.0,9.197042395,6.066666667000001,7.020544097999999,10.0,6.434024516,7.38030882,9.666666667000001,4.858327897,7.742864872,7.422619812000001
2005,OMN,Oman,7.23,50.0,2.0,"3,994",0.34117647100000004,0.0,10.0,4.936111556,,6.8,,8.333333332999999,8.333333332999999,5.137575707,8.711478488,,,0.5862068970000001,5.919045378,8.754819685,6.323208687999999,9.627712855,10.0,8.676435307,7.696622222,6.696509495,10.0,7.283333333,7.919116262999999,10.0,8.90729376,7.25744316,8.721578973
2005,PAK,Pakistan,6.09,103.0,3.0,"7,667304273",9.106290422,7.0,7.0,8.256817837,3.793103448,3.391472868,4.5019157089999995,0.41666666700000005,5.0,3.553882195,6.951286207000001,4.127906977,4.655172414,0.7777777779999999,3.5942129869999997,6.91900355,9.049191737000001,8.187334526,0.0,6.038882452999999,6.421498527000001,6.347816507,8.929765886,2.7553762839999996,6.113614301,8.915762934,5.74029063,4.643336956000001,6.4331301729999995
2005,PAN,Panama,7.57,24.0,1.0,"7,191278857",6.647058824,10.0,8.0,8.300729283999999,2.395833333,3.104166667,6.70781893,8.333333332999999,5.0,2.25658445,8.379526581,5.923694779,5.101626016,0.962962963,5.147606907,9.04784562,9.803027804,9.348258706000001,10.0,9.549783032999999,7.945448317,6.967867978999999,10.0,7.477872085,8.097797095,9.333333332999999,5.163460799,5.799526304,6.765440145
2005,PNG,Pap. New Guinea,6.48,81.0,3.0,"3,596104216",6.8804907779999995,8.0,3.0,6.749141767999999,,3.9,,5.416666667,3.75,1.010607601,6.96282759,,,1.0,4.208020372,6.576888632999999,7.081735458,9.660464224,5.0,7.079772079,6.147111111,6.173805449,10.0,0.95,5.81772914,9.235027757000001,8.821114159,7.594169464,8.550103794
2005,PRY,Paraguay,6.48,81.0,3.0,"2,133486167",8.25,4.0,9.0,7.6160966939999994,1.079545455,1.7635658909999998,3.353413655,2.5,3.333333333,4.187770031,8.473212601,3.03030303,2.935606061,1.0,3.406305562,7.0943694829999995,7.750572875,8.641183956,10.0,8.371531579,7.9448,5.074558574,10.0,6.766926088,7.446571166,8.333333332999999,3.3193486830000003,5.046055656,5.566245891
2005,PER,Peru,7.39,36.0,2.0,"6,284648002",7.855005012,8.0,6.0,7.711707656000001,1.5909090909999999,2.575757576,4.128205128,8.333333332999999,5.0,4.768411373,8.29157808,3.712121212,2.666666667,1.0,4.562998051,9.774003597,9.251259777000001,9.676459085,10.0,9.675430615,8.0776,5.7039301479999995,10.0,8.442387821,8.055979492,8.839140286000001,6.506193679,5.43470098,6.926678315
2005,PHL,Philippines,7.02,61.0,2.0,"4,777663461",8.167942901,10.0,7.0,8.791985725,3.93081761,3.616352201,5.691823899,5.833333333,3.75,3.420207439,7.995737966,4.134615385,5.359477124,0.8888888890000001,4.5891987919999995,8.77187105,9.511737655,8.474295191,5.0,7.939475974,8.137733333,6.824304947000001,10.0,2.393307531,6.838836453,9.154579823999999,5.9520266379999995,5.64516752,6.917257994
2005,POL,Poland,6.89,68.0,2.0,"3,617049813",5.146797292,8.0,3.5,5.40080014,4.176029963,4.367816092,4.5785440610000006,10.0,7.083333333,4.270864972,5.750912233999999,4.8888888889999995,5.574074073999999,0.962962963,5.52797237,8.050048105,9.436296202000001,9.578589848,10.0,9.266233539,8.393422222,6.185983498,10.0,4.529311263,7.277179246,8.616672077999999,6.563951295,5.752591517999999,6.977738297
2005,PRT,Portugal,7.25,48.0,2.0,"0,775075553",4.609583078,8.0,3.5,5.230393045,7.761904762,5.333333333,7.428571429,10.0,8.333333332999999,5.253307791,6.036698607000001,7.424242424,8.287037037000001,1.0,7.317603191,8.834964484,9.780101865,9.541226549,10.0,9.539073224,8.393422222,7.800892677,10.0,5.715411748999999,7.977431662000001,7.09430264,5.259183426,6.151274805,6.168253624
2005,QAT,Qatar,,,,"7,492728028",0.0,,,,,,,,,,,,,0.615384615,,,,,,,,,,3.4,,,,,
2005,ROU,Romania,7.24,49.0,2.0,"4,288668349",8.941176471,10.0,6.0,7.986656515,3.1353135310000004,3.451178451,5.1202749139999995,8.333333332999999,6.666666667,5.20842572,7.971167556,4.4389438939999994,4.867986799,1.0,5.465921207,8.921385425,6.070053623,8.20218864,10.0,8.298406922,7.747422222000001,6.887877262999999,10.0,6.516456824,7.787939077000001,7.77478833,5.627508281,6.644879356000001,6.682391989
2005,RUS,Russia,6.24,99.0,3.0,"6,376187027",4.395379322,10.0,7.5,7.236106411000001,2.1410736580000003,2.779850746,3.6261682239999997,7.5,6.666666667,7.532699088999999,8.918626279,3.275652702,4.491421569,1.0,5.214684326,5.314400827,8.97179576,7.46333208,5.0,6.687382167000001,5.080177778,4.829159608,10.0,3.1222904110000003,5.757906949,8.0,5.98225615,4.937474158000001,6.306576768999999
2005,RWA,Rwanda,5.89,113.0,4.0,"9,025718817",7.959181638,2.0,,6.49865546,,3.8,,3.1,,3.346432938,1.8443721219999998,,,0.8888888890000001,2.854773417,9.937438421,7.860353963,8.197182163999999,5.0,7.7487436370000005,6.2978,0.134019172,10.0,2.673076923,4.776224023999999,8.550588233,7.29740944,6.827479133,7.558492268999999
2005,SAU,Saudi Arabia,,,,"7,256071854",,,,,,,,,,,,,,0.413793103,,,,,,,,,,,,,,,
2005,SEN,Senegal,5.76,119.0,4.0,"5,622606857",7.4647058820000005,6.0,3.0,6.293560667,,5.1,,3.333333333,5.0,3.389826813,2.259610564,,,0.666666667,3.1804617860000004,9.421322806000001,9.344460681000001,9.65909948,0.0,7.1062207410000005,6.099111111,6.864195515,10.0,2.584615385,6.386980502999999,9.123839009,3.494290719,4.838031003,5.818720244
2005,SRB,Serbia,5.96,110.0,4.0,"5,4",5.602941176,10.0,6.0,6.466130389,2.453183521,2.935606061,4.621212121,6.666666667,5.833333333,3.953385261,6.127143957,4.494382022,5.95505618,1.0,4.782218791,6.401318473,0.0,6.779318285,5.0,4.54515919,7.753688889,6.829399727,10.0,4.0795163169999995,7.165651232999999,9.388118107,5.899741477999999,5.189160821000001,6.825673469
2005,SYC,Seychelles,,,,"9,005761179",,,,,,,,,,,,,,0.974358974,,,,,,,,,,,,,,,
2005,SLE,Sierra Leone,5.57,127.0,4.0,"4,332484395",7.832352941,2.0,,6.610784314,,3.6,,4.166666667,5.833333333,1.5833760280000002,0.558679189,,,0.8888888890000001,2.9734993189999996,5.911950992,6.784279882000001,7.5898250339999995,5.0,6.321513977,6.078044444,5.442370389,10.0,2.623076923,6.035872939,6.2539604639999995,5.675,5.786141126,5.905033863
2005,SGP,Singapore,8.91,2.0,1.0,"7,489157459",5.812026903,8.0,10.0,8.245922257,7.012987012999999,7.97008547,8.895833332999999,8.333333332999999,8.333333332999999,8.478714273,8.909515398,9.166666667000001,9.291666667000001,1.0,8.488015054,9.829142588,9.114581862,9.914978745,10.0,9.714675799,9.993333332999999,9.080828158,10.0,8.403386346,9.369386959,10.0,7.653473618,8.543507943,8.732327187000001
2005,SVK,Slovak Rep,7.63,20.0,1.0,"6,655217262",4.592740686,10.0,6.5,6.478907242000001,4.301075269,4.365079365,6.666666667,10.0,6.666666667,4.644990508999999,9.645841839,5.7671957670000005,7.619047619,1.0,6.6307293000000005,7.667764662000001,9.464059042,9.458183011000001,10.0,9.147501679,8.393422222,7.347730717,10.0,6.851485551000001,8.148159623,9.624417532,7.533866525,6.148170638,7.768818231
2005,SVN,Slovenia,6.91,67.0,2.0,"4,007255923",4.03933178,10.0,1.5,4.9052689119999995,5.871212121,5.268199234,6.477272727000001,8.333333332999999,7.5,3.869840707,4.342577525,5.7386363639999995,7.424242424,0.9259259259999999,5.866083026,6.884983315,8.78320018,9.504167521,10.0,8.793087754,8.478187556,7.234041096,10.0,5.952292152,7.9161302010000005,9.152450019,5.559609915,6.472130351000001,7.061396761
2005,ZAF,South Africa,6.97,63.0,2.0,"5,277116992",4.756419379,8.0,4.5,6.486448169,7.628205127999999,7.619047619,7.97008547,8.333333332999999,4.166666667,3.925506183,6.639787526,3.88185654,2.700421941,1.0,5.8738789339999995,8.603643406,9.008997493999999,9.320140011,5.0,7.983195228,6.841777777999999,6.065218032000001,10.0,5.2473132819999995,7.038577273,9.960202584,6.062930314,6.379282267000001,7.467471722000001
2005,ESP,Spain,7.62,21.0,1.0,"3,583646145",4.786368696,10.0,5.5,6.571592174,4.493670886,5.256410256000001,7.685185185,8.333333332999999,8.333333332999999,5.538282487999999,7.307064702999999,7.46835443,6.1111111110000005,1.0,6.72519397,9.023229722,9.952305987,9.326275917,10.0,9.575452906,8.393422222,7.759903446,10.0,5.6229449879999995,7.944067663999999,10.0,5.326907002,6.578658837000001,7.301855279
2005,LKA,Sri Lanka,6.44,84.0,3.0,"6,241748044",8.835476472,8.0,7.0,8.091021707000001,4.1561181430000005,4.38034188,6.017316017000001,3.333333333,5.0,3.6146434469999997,6.754935978,3.8185654010000003,4.829059829,1.0,4.656034892,8.115475819,8.747579782,7.672062781,0.0,6.133779595,6.850018545,5.835102845,10.0,5.167483102,6.963151122999999,7.370908902,6.602845254,5.023065282,6.332273146
2005,SDN,Sudan,,,,"7,489737873",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,SUR,Suriname,,,,"4,570714138",,,,,,,,,,,,,,0.974358974,,,,,,,,,,,,,,,
2005,SWZ,Swaziland,,,,"2,46332929",,0.0,,,,,,,,,,,,0.692307692,,,,,,,,,,,,,,,
2005,SWE,Sweden,7.5,31.0,1.0,"3,160784989",1.167294783,8.0,1.5,3.667504895,8.108974359,8.717948717999999,8.707482993,9.166666667000001,10.0,4.734303817,8.730377726,7.371794872000001,8.033333333,1.0,8.174542498,9.245779434,9.685831031000001,9.909365829,10.0,9.710244074,8.393422222,8.709255702,10.0,5.90709925,8.252444294,10.0,5.061734498,8.023171207999999,7.694968568999999
2005,CHE,Switzerland,8.37,4.0,1.0,"2,694952122",7.0847433220000005,10.0,8.0,7.875409264,8.634259259,8.611111111,9.282407407,10.0,8.333333332999999,6.033807293,9.566127705,9.063926941,8.99543379,1.0,8.724489649,8.944441649,9.747273645,9.765605667,10.0,9.61433024,6.433333332999999,7.001141102,10.0,6.168629247,7.400775921,9.288157798,7.605960427,7.8175786160000005,8.237232281
2005,SYR,Syria,5.75,120.0,4.0,"6,2",7.1617647060000005,2.0,8.0,5.720588235,,4.8,,3.333333333,8.333333332999999,3.219695307,4.489720588,,,0.666666667,4.029347093999999,8.013603804,8.004397147999999,8.551930121,5.0,7.392482768,5.438222222,7.135370531,10.0,0.5,5.768398188,5.339654783,5.645875199,6.567325932999999,5.850951971000001
2005,TJK,Tajikistan,,,,"6,7",8.382352941,0.0,,4.191176471,,,,,,,,,,1.0,,,,,,,,,,,,,,,
2005,TZA,Tanzania,6.29,96.0,3.0,"7,369871265",6.3,7.0,5.5,6.266666667000001,4.914089347,4.456521738999999,4.900793651,6.666666667,8.333333332999999,6.113920733,7.0984292689999995,4.192982456,4.1752577319999995,0.8888888890000001,5.336320456,7.317525817000001,9.679408500000001,8.273675857999999,5.0,7.5676525439999995,4.9376888889999995,5.604062741,10.0,3.9251133539999996,6.116716246,7.890561937,5.758496628,4.8024221869999995,6.1504935839999995
2005,THA,Thailand,6.72,74.0,3.0,"4,604698946",6.711846029,7.0,6.0,7.124827992,5.666666667,5.869565217000001,7.1111111110000005,6.666666667,4.166666667,6.107323985,7.89132073,6.2681159420000006,6.739130435,1.0,6.276285269,8.531616207,9.403311641,9.091633466000001,0.0,6.756640328,6.839511111,5.889299742,10.0,2.9960000000000004,6.431202712999999,9.333333332999999,5.427238042000001,6.199080491,6.986550622
2005,TLS,Timor-Leste,,,,"6,54107797",0.938235294,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
2005,TGO,Togo,5.69,123.0,4.0,"1,180406953",8.963855968999999,8.0,,8.98795199,,3.7,,0.13888888900000002,5.0,3.147057395,0.430913802,,,0.7142857140000001,2.128604586,9.936148747,8.937524455,8.639681966,0.0,6.878338792,7.388,6.341491469,10.0,0.484615385,6.053526712999999,3.666666667,4.565643839,4.93707766,4.389796055
2005,TTO,Trinidad & Tob.,7.06,58.0,2.0,"5,764758607",5.970588235,6.0,8.0,7.199731527000001,5.316455696,5.16064257,5.983935742999999,8.333333332999999,3.8194444439999997,2.9644980469999997,4.637344865,1.9308943090000001,2.215447154,0.974358974,4.427170519,8.23428955,7.468468916,8.622811169,10.0,8.581392409,7.827288889,6.533421026,10.0,6.59837689,7.7397717010000004,8.333333332999999,7.544316268999999,6.139699565,7.339116389
2005,TUN,Tunisia,6.37,89.0,3.0,"3,819174971",6.007216559,2.0,5.5,5.229665175,6.775362319,6.592592592999999,7.37037037,6.666666667,8.333333332999999,4.881959393,7.10659729,7.430555556,7.6736111110000005,0.666666667,5.817689689,9.782401913,9.834903413,9.596442717,0.0,7.303437011000001,5.337777778,6.570422912000001,8.787878787999999,5.071550725,6.441907551,7.871452424,6.521591579,6.735391769,7.042811924
2005,TUR,Turkey,6.43,85.0,3.0,"8,401617853",6.983087465,8.0,7.0,7.84127764,5.3,4.676870748,6.346801347,6.666666667,7.5,6.157025018,8.867599739,5.874587459,6.14379085,1.0,6.392593536000001,0.0,1.4034156359999999,7.972319015,10.0,4.8439336630000005,6.8689182529999995,6.604986425,10.0,6.029487179,7.375847965,6.651541327,3.8335673210000003,6.5954846929999995,5.693531114
